1,99700000,102200000,1p21.2,hg19
2,0,4400000,2p25.3,hg19
2,102700000,106000000,2q12.1,hg19
2,106000000,107500000,2q12.2,hg19
2,107500000,110200000,2q12.3,hg19
2,110200000,114400000,2q13,hg19
2,114400000,118800000,2q14.1,hg19
2,118800000,122400000,2q14.2,hg19
2,12200000,16700000,2p24.3,hg19
2,122400000,129900000,2q14.3,hg19
2,129900000,132500000,2q21.1,hg19
2,132500000,135100000,2q21.2,hg19
2,135100000,136800000,2q21.3,hg19
2,136800000,142200000,2q22.1,hg19
2,142200000,144100000,2q22.2,hg19
2,144100000,148700000,2q22.3,hg19
2,148700000,149900000,2q23.1,hg19
2,149900000,150500000,2q23.2,hg19
2,150500000,154900000,2q23.3,hg19
2,154900000,159800000,2q24.1,hg19
2,159800000,163700000,2q24.2,hg19
2,163700000,169700000,2q24.3,hg19
2,16700000,19200000,2p24.2,hg19
2,169700000,178000000,2q31.1,hg19
2,178000000,180600000,2q31.2,hg19
2,180600000,183000000,2q31.3,hg19
2,183000000,189400000,2q32.1,hg19
2,189400000,191900000,2q32.2,hg19
2,191900000,197400000,2q32.3,hg19
2,19200000,24000000,2p24.1,hg19
2,197400000,203300000,2q33.1,hg19
2,203300000,204900000,2q33.2,hg19
2,204900000,209000000,2q33.3,hg19
2,209000000,215300000,2q34,hg19
2,215300000,221500000,2q35,hg19
2,221500000,225200000,2q36.1,hg19
2,225200000,226100000,2q36.2,hg19
2,226100000,231000000,2q36.3,hg19
2,231000000,235600000,2q37.1,hg19
2,235600000,237300000,2q37.2,hg19
2,237300000,243199373,2q37.3,hg19
2,24000000,27900000,2p23.3,hg19
2,27900000,30000000,2p23.2,hg19
2,30000000,32100000,2p23.1,hg19
2,32100000,36600000,2p22.3,hg19
2,36600000,38600000,2p22.2,hg19
2,38600000,41800000,2p22.1,hg19
2,41800000,47800000,2p21,hg19
2,4400000,7100000,2p25.2,hg19
2,47800000,52900000,2p16.3,hg19
2,52900000,55000000,2p16.2,hg19
2,55000000,61300000,2p16.1,hg19
2,61300000,64100000,2p15,hg19
2,64100000,68600000,2p14,hg19
2,68600000,71500000,2p13.3,hg19
2,7100000,12200000,2p25.1,hg19
2,71500000,73500000,2p13.2,hg19
2,73500000,75000000,2p13.1,hg19
2,75000000,83300000,2p12,hg19
2,83300000,90500000,2p11.2,hg19
2,90500000,93300000,2p11.1,hg19
2,93300000,96800000,2q11.1,hg19
2,96800000,102700000,2q11.2,hg19
3,0,2800000,3p26.3,hg19
3,100000000,100900000,3q12.2,hg19
3,100900000,102800000,3q12.3,hg19
3,102800000,106200000,3q13.11,hg19
3,106200000,107900000,3q13.12,hg19
3,107900000,111300000,3q13.13,hg19
3,111300000,113500000,3q13.2,hg19
3,113500000,117300000,3q13.31,hg19
3,117300000,119000000,3q13.32,hg19
3,11800000,13300000,3p25.2,hg19
3,119000000,121900000,3q13.33,hg19
3,121900000,123800000,3q21.1,hg19
3,123800000,125800000,3q21.2,hg19
3,125800000,129200000,3q21.3,hg19
3,129200000,133700000,3q22.1,hg19
3,13300000,16400000,3p25.1,hg19
3,133700000,135700000,3q22.2,hg19
3,135700000,138700000,3q22.3,hg19
3,138700000,142800000,3q23,hg19
3,142800000,148900000,3q24,hg19
3,148900000,152100000,3q25.1,hg19
3,152100000,155000000,3q25.2,hg19
3,155000000,157000000,3q25.31,hg19
3,157000000,159000000,3q25.32,hg19
3,159000000,160700000,3q25.33,hg19
3,160700000,167600000,3q26.1,hg19
3,16400000,23900000,3p24.3,hg19
3,167600000,170900000,3q26.2,hg19
3,170900000,175700000,3q26.31,hg19
3,175700000,179000000,3q26.32,hg19
3,179000000,182700000,3q26.33,hg19
3,182700000,184500000,3q27.1,hg19
3,184500000,186000000,3q27.2,hg19
3,186000000,187900000,3q27.3,hg19
3,187900000,192300000,3q28,hg19
3,192300000,198022430,3q29,hg19
3,23900000,26400000,3p24.2,hg19
3,26400000,30900000,3p24.1,hg19
3,2800000,4000000,3p26.2,hg19
3,30900000,32100000,3p23,hg19
3,32100000,36500000,3p22.3,hg19
3,36500000,39400000,3p22.2,hg19
3,39400000,43700000,3p22.1,hg19
3,4000000,8700000,3p26.1,hg19
3,43700000,44100000,3p21.33,hg19
3,44100000,44200000,3p21.32,hg19
3,44200000,50600000,3p21.31,hg19
3,50600000,52300000,3p21.2,hg19
3,52300000,54400000,3p21.1,hg19
3,54400000,58600000,3p14.3,hg19
3,58600000,63700000,3p14.2,hg19
3,63700000,69800000,3p14.1,hg19
3,69800000,74200000,3p13,hg19
3,74200000,79800000,3p12.3,hg19
3,79800000,83500000,3p12.2,hg19
3,83500000,87200000,3p12.1,hg19
3,8700000,11800000,3p25.3,hg19
3,87200000,87900000,3p11.2,hg19
3,87900000,91000000,3p11.1,hg19
3,91000000,93900000,3q11.1,hg19
3,93900000,98300000,3q11.2,hg19
3,98300000,100000000,3q12.1,hg19
4,0,4500000,4p16.3,hg19
4,101100000,107700000,4q24,hg19
4,107700000,114100000,4q25,hg19
4,11300000,15200000,4p15.33,hg19
4,114100000,120800000,4q26,hg19
4,120800000,123800000,4q27,hg19
4,123800000,128800000,4q28.1,hg19
4,128800000,131100000,4q28.2,hg19
4,131100000,139500000,4q28.3,hg19
4,139500000,141500000,4q31.1,hg19
4,141500000,146800000,4q31.21,hg19
4,146800000,148500000,4q31.22,hg19
4,148500000,151100000,4q31.23,hg19
4,151100000,155600000,4q31.3,hg19
4,15200000,17800000,4p15.32,hg19
4,155600000,161800000,4q32.1,hg19
4,161800000,164500000,4q32.2,hg19
4,164500000,170100000,4q32.3,hg19
4,170100000,171900000,4q33,hg19
4,171900000,176300000,4q34.1,hg19
4,176300000,177500000,4q34.2,hg19
4,177500000,183200000,4q34.3,hg19
4,17800000,21300000,4p15.31,hg19
4,183200000,187100000,4q35.1,hg19
4,187100000,191154276,4q35.2,hg19
4,21300000,27700000,4p15.2,hg19
4,27700000,35800000,4p15.1,hg19
4,35800000,41200000,4p14,hg19
4,41200000,44600000,4p13,hg19
4,44600000,48200000,4p12,hg19
4,4500000,6000000,4p16.2,hg19
4,48200000,50400000,4p11,hg19
4,50400000,52700000,4q11,hg19
4,52700000,59500000,4q12,hg19
4,59500000,66600000,4q13.1,hg19
4,6000000,11300000,4p16.1,hg19
4,66600000,70500000,4q13.2,hg19
4,70500000,76300000,4q13.3,hg19
4,76300000,78900000,4q21.1,hg19
4,78900000,82400000,4q21.21,hg19
4,82400000,84100000,4q21.22,hg19
4,84100000,86900000,4q21.23,hg19
4,86900000,88000000,4q21.3,hg19
4,88000000,93700000,4q22.1,hg19
4,93700000,95100000,4q22.2,hg19
4,95100000,98800000,4q22.3,hg19
4,98800000,101100000,4q23,hg19
5,0,4500000,5p15.33,hg19
5,102800000,104500000,5q21.2,hg19
5,104500000,109600000,5q21.3,hg19
5,109600000,111500000,5q22.1,hg19
5,111500000,113100000,5q22.2,hg19
5,113100000,115200000,5q22.3,hg19
5,115200000,121400000,5q23.1,hg19
5,121400000,127300000,5q23.2,hg19
5,127300000,130600000,5q23.3,hg19
5,130600000,136200000,5q31.1,hg19
5,136200000,139500000,5q31.2,hg19
5,139500000,144500000,5q31.3,hg19
5,144500000,149800000,5q32,hg19
5,149800000,152700000,5q33.1,hg19
5,15000000,18400000,5p15.1,hg19
5,152700000,155700000,5q33.2,hg19
5,155700000,159900000,5q33.3,hg19
5,159900000,168500000,5q34,hg19
5,168500000,172800000,5q35.1,hg19
5,172800000,176600000,5q35.2,hg19
5,176600000,180915260,5q35.3,hg19
5,18400000,23300000,5p14.3,hg19
5,23300000,24600000,5p14.2,hg19
5,24600000,28900000,5p14.1,hg19
5,28900000,33800000,5p13.3,hg19
5,33800000,38400000,5p13.2,hg19
5,38400000,42500000,5p13.1,hg19
5,42500000,46100000,5p12,hg19
5,4500000,6300000,5p15.32,hg19
5,46100000,48400000,5p11,hg19
5,48400000,50700000,5q11.1,hg19
5,50700000,58900000,5q11.2,hg19
5,58900000,62900000,5q12.1,hg19
5,62900000,63200000,5q12.2,hg19
5,6300000,9800000,5p15.31,hg19
5,63200000,66700000,5q12.3,hg19
5,66700000,68400000,5q13.1,hg19
5,68400000,73300000,5q13.2,hg19
5,73300000,76900000,5q13.3,hg19
5,76900000,81400000,5q14.1,hg19
5,81400000,82800000,5q14.2,hg19
5,82800000,92300000,5q14.3,hg19
5,92300000,98200000,5q15,hg19
5,9800000,15000000,5p15.2,hg19
5,98200000,102800000,5q21.1,hg19
6,0,2300000,6p25.3,hg19
6,100600000,105500000,6q16.3,hg19
6,105500000,114600000,6q21,hg19
6,10600000,11600000,6p24.2,hg19
6,114600000,118300000,6q22.1,hg19
6,11600000,13400000,6p24.1,hg19
6,118300000,118500000,6q22.2,hg19
6,118500000,126100000,6q22.31,hg19
6,126100000,127100000,6q22.32,hg19
6,127100000,130300000,6q22.33,hg19
6,130300000,131200000,6q23.1,hg19
6,131200000,135200000,6q23.2,hg19
6,13400000,15200000,6p23,hg19
6,135200000,139000000,6q23.3,hg19
6,139000000,142800000,6q24.1,hg19
6,142800000,145600000,6q24.2,hg19
6,145600000,149000000,6q24.3,hg19
6,149000000,152500000,6q25.1,hg19
6,15200000,25200000,6p22.3,hg19
6,152500000,155500000,6q25.2,hg19
6,155500000,161000000,6q25.3,hg19
6,161000000,164500000,6q26,hg19
6,164500000,171115067,6q27,hg19
6,2300000,4200000,6p25.2,hg19
6,25200000,27000000,6p22.2,hg19
6,27000000,30400000,6p22.1,hg19
6,30400000,32100000,6p21.33,hg19
6,32100000,33500000,6p21.32,hg19
6,33500000,36600000,6p21.31,hg19
6,36600000,40500000,6p21.2,hg19
6,40500000,46200000,6p21.1,hg19
6,4200000,7100000,6p25.1,hg19
6,46200000,51800000,6p12.3,hg19
6,51800000,52900000,6p12.2,hg19
6,52900000,57000000,6p12.1,hg19
6,57000000,58700000,6p11.2,hg19
6,58700000,61000000,6p11.1,hg19
6,61000000,63300000,6q11.1,hg19
6,63300000,63400000,6q11.2,hg19
6,63400000,70000000,6q12,hg19
6,70000000,75900000,6q13,hg19
6,7100000,10600000,6p24.3,hg19
6,75900000,83900000,6q14.1,hg19
6,83900000,84900000,6q14.2,hg19
6,84900000,88000000,6q14.3,hg19
6,88000000,93100000,6q15,hg19
6,93100000,99500000,6q16.1,hg19
6,99500000,100600000,6q16.2,hg19
7,0,2800000,7p22.3,hg19
7,103800000,104500000,7q22.2,hg19
7,104500000,107400000,7q22.3,hg19
7,107400000,114600000,7q31.1,hg19
7,114600000,117400000,7q31.2,hg19
7,117400000,121100000,7q31.31,hg19
7,121100000,123800000,7q31.32,hg19
7,123800000,127100000,7q31.33,hg19
7,127100000,129200000,7q32.1,hg19
7,129200000,130400000,7q32.2,hg19
7,130400000,132600000,7q32.3,hg19
7,132600000,138200000,7q33,hg19
7,13800000,16500000,7p21.2,hg19
7,138200000,143100000,7q34,hg19
7,143100000,147900000,7q35,hg19
7,147900000,152600000,7q36.1,hg19
7,152600000,155100000,7q36.2,hg19
7,155100000,159138663,7q36.3,hg19
7,16500000,20900000,7p21.1,hg19
7,20900000,25500000,7p15.3,hg19
7,25500000,28000000,7p15.2,hg19
7,28000000,28800000,7p15.1,hg19
7,2800000,4500000,7p22.2,hg19
7,28800000,35000000,7p14.3,hg19
7,35000000,37200000,7p14.2,hg19
7,37200000,43300000,7p14.1,hg19
7,43300000,45400000,7p13,hg19
7,4500000,7300000,7p22.1,hg19
7,45400000,49000000,7p12.3,hg19
7,49000000,50500000,7p12.2,hg19
7,50500000,54000000,7p12.1,hg19
7,54000000,58000000,7p11.2,hg19
7,58000000,59900000,7p11.1,hg19
7,59900000,61700000,7q11.1,hg19
7,61700000,67000000,7q11.21,hg19
7,67000000,72200000,7q11.22,hg19
7,72200000,77500000,7q11.23,hg19
7,7300000,13800000,7p21.3,hg19
7,77500000,86400000,7q21.11,hg19
7,86400000,88200000,7q21.12,hg19
7,88200000,91100000,7q21.13,hg19
7,91100000,92800000,7q21.2,hg19
7,92800000,98000000,7q21.3,hg19
7,98000000,103800000,7q22.1,hg19
8,0,2200000,8p23.3,hg19
8,101600000,106200000,8q22.3,hg19
8,106200000,110500000,8q23.1,hg19
8,110500000,112100000,8q23.2,hg19
8,112100000,117700000,8q23.3,hg19
8,117700000,119200000,8q24.11,hg19
8,119200000,122500000,8q24.12,hg19
8,122500000,127300000,8q24.13,hg19
8,12700000,19000000,8p22,hg19
8,127300000,131500000,8q24.21,hg19
8,131500000,136400000,8q24.22,hg19
8,136400000,139900000,8q24.23,hg19
8,139900000,146364022,8q24.3,hg19
8,19000000,23300000,8p21.3,hg19
8,2200000,6200000,8p23.2,hg19
8,23300000,27400000,8p21.2,hg19
8,27400000,28800000,8p21.1,hg19
8,28800000,36500000,8p12,hg19
8,36500000,38300000,8p11.23,hg19
8,38300000,39700000,8p11.22,hg19
8,39700000,43100000,8p11.21,hg19
8,43100000,45600000,8p11.1,hg19
8,45600000,48100000,8q11.1,hg19
8,48100000,52200000,8q11.21,hg19
8,52200000,52600000,8q11.22,hg19
8,52600000,55500000,8q11.23,hg19
8,55500000,61600000,8q12.1,hg19
8,61600000,62200000,8q12.2,hg19
8,6200000,12700000,8p23.1,hg19
8,62200000,66000000,8q12.3,hg19
8,66000000,68000000,8q13.1,hg19
8,68000000,70500000,8q13.2,hg19
8,70500000,73900000,8q13.3,hg19
8,73900000,78300000,8q21.11,hg19
8,78300000,80100000,8q21.12,hg19
8,80100000,84600000,8q21.13,hg19
8,84600000,86900000,8q21.2,hg19
8,86900000,93300000,8q21.3,hg19
8,93300000,99000000,8q22.1,hg19
8,99000000,101600000,8q22.2,hg19
9,0,2200000,9p24.3,hg19
9,102600000,108200000,9q31.1,hg19
9,108200000,111300000,9q31.2,hg19
9,111300000,114900000,9q31.3,hg19
9,114900000,117700000,9q32,hg19
9,117700000,122500000,9q33.1,hg19
9,122500000,125800000,9q33.2,hg19
9,125800000,130300000,9q33.3,hg19
9,130300000,133500000,9q34.11,hg19
9,133500000,134000000,9q34.12,hg19
9,134000000,135900000,9q34.13,hg19
9,135900000,137400000,9q34.2,hg19
9,137400000,141213431,9q34.3,hg19
9,14200000,16600000,9p22.3,hg19
9,16600000,18500000,9p22.2,hg19
9,18500000,19900000,9p22.1,hg19
9,19900000,25600000,9p21.3,hg19
9,2200000,4600000,9p24.2,hg19
9,25600000,28000000,9p21.2,hg19
9,28000000,33200000,9p21.1,hg19
9,33200000,36300000,9p13.3,hg19
9,36300000,38400000,9p13.2,hg19
9,38400000,41000000,9p13.1,hg19
9,41000000,43600000,9p12,hg19
9,43600000,47300000,9p11.2,hg19
9,4600000,9000000,9p24.1,hg19
9,47300000,49000000,9p11.1,hg19
9,49000000,50700000,9q11,hg19
9,50700000,65900000,9q12,hg19
9,65900000,68700000,9q13,hg19
9,68700000,72200000,9q21.11,hg19
9,72200000,74000000,9q21.12,hg19
9,74000000,79200000,9q21.13,hg19
9,79200000,81100000,9q21.2,hg19
9,81100000,84100000,9q21.31,hg19
9,84100000,86900000,9q21.32,hg19
9,86900000,90400000,9q21.33,hg19
9,9000000,14200000,9p23,hg19
9,90400000,91800000,9q22.1,hg19
9,91800000,93900000,9q22.2,hg19
9,93900000,96600000,9q22.31,hg19
9,96600000,99300000,9q22.32,hg19
9,99300000,102600000,9q22.33,hg19
10,0,3000000,10p15.3,hg19
10,101900000,103000000,10q24.31,hg19
10,103000000,104900000,10q24.32,hg19
10,104900000,105800000,10q24.33,hg19
10,105800000,111900000,10q25.1,hg19
10,111900000,114900000,10q25.2,hg19
10,114900000,119100000,10q25.3,hg19
10,119100000,121700000,10q26.11,hg19
10,121700000,123100000,10q26.12,hg19
10,12200000,17300000,10p13,hg19
10,123100000,127500000,10q26.13,hg19
10,127500000,130600000,10q26.2,hg19
10,130600000,135534747,10q26.3,hg19
10,17300000,18600000,10p12.33,hg19
10,18600000,18700000,10p12.32,hg19
10,18700000,22600000,10p12.31,hg19
10,22600000,24600000,10p12.2,hg19
10,24600000,29600000,10p12.1,hg19
10,29600000,31300000,10p11.23,hg19
10,3000000,3800000,10p15.2,hg19
10,31300000,34400000,10p11.22,hg19
10,34400000,38000000,10p11.21,hg19
10,38000000,40200000,10p11.1,hg19
10,3800000,6600000,10p15.1,hg19
10,40200000,42300000,10q11.1,hg19
10,42300000,46100000,10q11.21,hg19
10,46100000,49900000,10q11.22,hg19
10,49900000,52900000,10q11.23,hg19
10,52900000,61200000,10q21.1,hg19
10,61200000,64500000,10q21.2,hg19
10,64500000,70600000,10q21.3,hg19
10,6600000,12200000,10p14,hg19
10,70600000,74900000,10q22.1,hg19
10,74900000,77700000,10q22.2,hg19
10,77700000,82000000,10q22.3,hg19
10,82000000,87900000,10q23.1,hg19
10,87900000,89500000,10q23.2,hg19
10,89500000,92900000,10q23.31,hg19
10,92900000,94100000,10q23.32,hg19
10,94100000,97000000,10q23.33,hg19
10,97000000,99300000,10q24.1,hg19
10,99300000,101900000,10q24.2,hg19
11,0,2800000,11p15.5,hg19
11,102100000,102900000,11q22.2,hg19
11,102900000,110400000,11q22.3,hg19
11,10700000,12700000,11p15.3,hg19
11,110400000,112500000,11q23.1,hg19
11,112500000,114500000,11q23.2,hg19
11,114500000,121200000,11q23.3,hg19
11,121200000,123900000,11q24.1,hg19
11,123900000,127800000,11q24.2,hg19
11,12700000,16200000,11p15.2,hg19
11,127800000,130800000,11q24.3,hg19
11,130800000,135006516,11q25,hg19
11,16200000,21700000,11p15.1,hg19
11,21700000,26100000,11p14.3,hg19
11,26100000,27200000,11p14.2,hg19
11,27200000,31000000,11p14.1,hg19
11,2800000,10700000,11p15.4,hg19
11,31000000,36400000,11p13,hg19
11,36400000,43500000,11p12,hg19
11,43500000,48800000,11p11.2,hg19
11,48800000,51600000,11p11.12,hg19
11,51600000,53700000,11p11.11,hg19
11,53700000,55700000,11q11,hg19
11,55700000,59900000,11q12.1,hg19
11,59900000,61700000,11q12.2,hg19
11,61700000,63400000,11q12.3,hg19
11,63400000,65900000,11q13.1,hg19
11,65900000,68400000,11q13.2,hg19
11,68400000,70400000,11q13.3,hg19
11,70400000,75200000,11q13.4,hg19
11,75200000,77100000,11q13.5,hg19
11,77100000,85600000,11q14.1,hg19
11,85600000,88300000,11q14.2,hg19
11,88300000,92800000,11q14.3,hg19
11,92800000,97200000,11q21,hg19
11,97200000,102100000,11q22.1,hg19
12,0,3300000,12p13.33,hg19
12,10100000,12800000,12p13.2,hg19
12,101600000,103800000,12q23.2,hg19
12,103800000,109000000,12q23.3,hg19
12,109000000,111700000,12q24.11,hg19
12,111700000,112300000,12q24.12,hg19
12,112300000,114300000,12q24.13,hg19
12,114300000,116800000,12q24.21,hg19
12,116800000,118100000,12q24.22,hg19
12,118100000,120700000,12q24.23,hg19
12,120700000,125900000,12q24.31,hg19
12,125900000,129300000,12q24.32,hg19
12,12800000,14800000,12p13.1,hg19
12,129300000,133851895,12q24.33,hg19
12,14800000,20000000,12p12.3,hg19
12,20000000,21300000,12p12.2,hg19
12,21300000,26500000,12p12.1,hg19
12,26500000,27800000,12p11.23,hg19
12,27800000,30700000,12p11.22,hg19
12,30700000,33300000,12p11.21,hg19
12,3300000,5400000,12p13.32,hg19
12,33300000,35800000,12p11.1,hg19
12,35800000,38200000,12q11,hg19
12,38200000,46400000,12q12,hg19
12,46400000,49100000,12q13.11,hg19
12,49100000,51500000,12q13.12,hg19
12,51500000,54900000,12q13.13,hg19
12,5400000,10100000,12p13.31,hg19
12,54900000,56600000,12q13.2,hg19
12,56600000,58100000,12q13.3,hg19
12,58100000,63100000,12q14.1,hg19
12,63100000,65100000,12q14.2,hg19
12,65100000,67700000,12q14.3,hg19
12,67700000,71500000,12q15,hg19
12,71500000,75700000,12q21.1,hg19
12,75700000,80300000,12q21.2,hg19
12,80300000,86700000,12q21.31,hg19
12,86700000,89000000,12q21.32,hg19
12,89000000,92600000,12q21.33,hg19
12,92600000,96200000,12q22,hg19
12,96200000,101600000,12q23.1,hg19
13,0,4500000,13p13,hg19
13,10000000,16300000,13p11.2,hg19
13,101700000,104800000,13q33.1,hg19
13,104800000,107000000,13q33.2,hg19
13,107000000,110300000,13q33.3,hg19
13,110300000,115169878,13q34,hg19
13,16300000,17900000,13p11.1,hg19
13,17900000,19500000,13q11,hg19
13,19500000,23300000,13q12.11,hg19
13,23300000,25500000,13q12.12,hg19
13,25500000,27800000,13q12.13,hg19
13,27800000,28900000,13q12.2,hg19
13,28900000,32200000,13q12.3,hg19
13,32200000,34000000,13q13.1,hg19
13,34000000,35500000,13q13.2,hg19
13,35500000,40100000,13q13.3,hg19
13,40100000,45200000,13q14.11,hg19
13,4500000,10000000,13p12,hg19
13,45200000,45800000,13q14.12,hg19
13,45800000,47300000,13q14.13,hg19
13,47300000,50900000,13q14.2,hg19
13,50900000,55300000,13q14.3,hg19
13,55300000,59600000,13q21.1,hg19
13,59600000,62300000,13q21.2,hg19
13,62300000,65700000,13q21.31,hg19
13,65700000,68600000,13q21.32,hg19
13,68600000,73300000,13q21.33,hg19
13,73300000,75400000,13q22.1,hg19
13,75400000,77200000,13q22.2,hg19
13,77200000,79000000,13q22.3,hg19
13,79000000,87700000,13q31.1,hg19
13,87700000,90000000,13q31.2,hg19
13,90000000,95000000,13q31.3,hg19
13,95000000,98200000,13q32.1,hg19
13,98200000,99300000,13q32.2,hg19
13,99300000,101700000,13q32.3,hg19
14,0,3700000,14p13,hg19
14,101400000,103200000,14q32.31,hg19
14,103200000,104000000,14q32.32,hg19
14,104000000,107349540,14q32.33,hg19
14,16100000,17600000,14p11.1,hg19
14,17600000,19100000,14q11.1,hg19
14,19100000,24600000,14q11.2,hg19
14,24600000,33300000,14q12,hg19
14,33300000,35300000,14q13.1,hg19
14,35300000,36600000,14q13.2,hg19
14,36600000,37800000,14q13.3,hg19
14,3700000,8100000,14p12,hg19
14,37800000,43500000,14q21.1,hg19
14,43500000,47200000,14q21.2,hg19
14,47200000,50900000,14q21.3,hg19
14,50900000,54100000,14q22.1,hg19
14,54100000,55500000,14q22.2,hg19
14,55500000,58100000,14q22.3,hg19
14,58100000,62100000,14q23.1,hg19
14,62100000,64800000,14q23.2,hg19
14,64800000,67900000,14q23.3,hg19
14,67900000,70200000,14q24.1,hg19
14,70200000,73800000,14q24.2,hg19
14,73800000,79300000,14q24.3,hg19
14,79300000,83600000,14q31.1,hg19
14,8100000,16100000,14p11.2,hg19
14,83600000,84900000,14q31.2,hg19
14,84900000,89800000,14q31.3,hg19
14,89800000,91900000,14q32.11,hg19
14,91900000,94700000,14q32.12,hg19
14,94700000,96300000,14q32.13,hg19
14,96300000,101400000,14q32.2,hg19
15,0,3900000,15p13,hg19
15,15800000,19000000,15p11.1,hg19
15,19000000,20700000,15q11.1,hg19
15,20700000,25700000,15q11.2,hg19
15,25700000,28100000,15q12,hg19
15,28100000,30300000,15q13.1,hg19
15,30300000,31200000,15q13.2,hg19
15,31200000,33600000,15q13.3,hg19
15,33600000,40100000,15q14,hg19
15,3900000,8700000,15p12,hg19
15,40100000,42800000,15q15.1,hg19
15,42800000,43600000,15q15.2,hg19
15,43600000,44800000,15q15.3,hg19
15,44800000,49500000,15q21.1,hg19
15,49500000,52900000,15q21.2,hg19
15,52900000,59100000,15q21.3,hg19
15,59100000,59300000,15q22.1,hg19
15,59300000,63700000,15q22.2,hg19
15,63700000,67200000,15q22.31,hg19
15,67200000,67300000,15q22.32,hg19
15,67300000,67500000,15q22.33,hg19
15,67500000,72700000,15q23,hg19
15,72700000,75200000,15q24.1,hg19
15,75200000,76600000,15q24.2,hg19
15,76600000,78300000,15q24.3,hg19
15,78300000,81700000,15q25.1,hg19
15,81700000,85200000,15q25.2,hg19
15,85200000,89100000,15q25.3,hg19
15,8700000,15800000,15p11.2,hg19
15,89100000,94300000,15q26.1,hg19
15,94300000,98500000,15q26.2,hg19
15,98500000,102531392,15q26.3,hg19
16,0,7900000,16p13.3,hg19
16,10500000,12600000,16p13.13,hg19
16,12600000,14800000,16p13.12,hg19
16,14800000,16800000,16p13.11,hg19
16,16800000,21200000,16p12.3,hg19
16,21200000,24200000,16p12.2,hg19
16,24200000,28100000,16p12.1,hg19
16,28100000,34600000,16p11.2,hg19
16,34600000,36600000,16p11.1,hg19
16,36600000,38600000,16q11.1,hg19
16,38600000,47000000,16q11.2,hg19
16,47000000,52600000,16q12.1,hg19
16,52600000,56700000,16q12.2,hg19
16,56700000,57400000,16q13,hg19
16,57400000,66700000,16q21,hg19
16,66700000,70800000,16q22.1,hg19
16,70800000,72900000,16q22.2,hg19
16,72900000,74100000,16q22.3,hg19
16,74100000,79200000,16q23.1,hg19
16,7900000,10500000,16p13.2,hg19
16,79200000,81700000,16q23.2,hg19
16,81700000,84200000,16q23.3,hg19
16,84200000,87100000,16q24.1,hg19
16,87100000,88700000,16q24.2,hg19
16,88700000,90354753,16q24.3,hg19
17,0,3300000,17p13.3,hg19
17,10700000,16000000,17p12,hg19
17,16000000,22200000,17p11.2,hg19
17,22200000,24000000,17p11.1,hg19
17,24000000,25800000,17q11.1,hg19
17,25800000,31800000,17q11.2,hg19
17,31800000,38100000,17q12,hg19
17,3300000,6500000,17p13.2,hg19
17,38100000,38400000,17q21.1,hg19
17,38400000,40900000,17q21.2,hg19
17,40900000,44900000,17q21.31,hg19
17,44900000,47400000,17q21.32,hg19
